Time,I(Lo)
0.029525199999878918,0.0025727361968088279
0.029525299999878917,0.0021849779007519763
0.029525399999878917,0.0017972197667511527
0.029525499999878916,0.0014094618014483759
0.029525599999878915,0.0010217040114856588
0.029525699999878915,0.00063394640350500765
0.029525799999878914,0.0002461889841484222
0.029525899999878914,-5.9473685964276466e-006
0.029525999999878913,-1.5363696102470711e-005
0.029526099999878912,-1.5953055453030745e-005
0.029526199999878912,-1.559145546649306e-005
0.029526299999878911,-1.5813283161714917e-005
0.029526399999878911,-1.5677169306179247e-005
0.02952649999987891,-1.5760657909994884e-005
0.029526599999878909,-1.5709417142366027e-005
0.029526699999878909,-1.5740834845807819e-005
0.029526799999878908,-1.5721540349197547e-005
0.029526899999878908,-1.5733358540762272e-005
0.029526999999878907,-1.5726088635899112e-005
0.029527099999878906,-1.5730529561796961e-005
0.029527199999878906,-1.5727785719044576e-005
0.029527299999878905,-1.5729449838613405e-005
0.029527399999878905,-1.5728409607818799e-005
0.029527499999878904,-1.5729028536160713e-005
0.029527599999878903,-1.5728629545732083e-005
0.029527699999878903,-1.5728855063602343e-005
0.029527799999878902,-1.5728697436362805e-005
0.029527899999878902,-1.5728774874350437e-005
0.029527999999878901,-1.5728708096338725e-005
0.029528099999878901,-1.5728729796995126e-005
0.0295281999998789,-1.5728697214684027e-005
0.029528299999878899,-1.5728697935789883e-005
0.029528399999878899,-1.572867822476454e-005
0.029528499999878898,-1.5728671049165158e-005
0.029528599999878898,-1.5728656182905629e-005
0.029528699999878897,-1.572864603499027e-005
0.029528799999878896,-1.5728632992310571e-005
0.029528899999878896,-1.5728621725621702e-005
0.029528999999878895,-1.5728609369345971e-005
0.029529099999878895,-1.572859768155788e-005
0.029529199999878894,-1.5728585583652595e-005
0.029529299999878893,-1.5728573737370204e-005
0.029529399999878893,-1.5728561736723335e-005
0.029529499999878892,-1.5728549830791271e-005
0.029529599999878892,-1.5728537866760183e-005
0.029529699999878891,-1.572852593838362e-005
0.02952979999987889,-1.5728513988142371e-005
0.02952989999987889,-1.572850205132534e-005
0.029529999999878889,-1.5728490106282258e-005
