Time,tensao_indutor
0.03740480000004566,74.993505072161653
0.037404900000045663,74.993503146393834
0.037405000000045666,74.993501220626072
0.037405100000045668,74.993499294858339
0.037405200000045671,74.993497369090676
0.037405300000045674,74.993495443323042
0.037405400000045677,74.993493517555464
0.03740550000004568,74.993491591787944
0.037405600000045683,74.993489666020466
0.037405700000045686,74.993487740253045
0.037405800000045689,74.993485814485695
0.037405900000045691,74.99348388871833
0.037406000000045694,74.99348196295108
0.037406100000045697,74.993480037183843
0.0374062000000457,74.993478111416664
0.037406300000045703,74.993476185649513
0.037406400000045706,74.993474259882447
0.037406500000045709,74.99347233411541
0.037406600000045712,74.993470408348429
0.037406700000045714,74.993468482581491
0.037406800000045717,74.99346655681461
0.03740690000004572,74.993464631047772
0.037407000000045723,74.993462705281033
0.037407100000045726,74.993460779514265
0.037407200000045729,74.993458853747569
0.037407300000045732,74.993456927980986
0.037407400000045735,74.993455002214361
0.037407500000045737,74.993453076447835
0.03740760000004574,74.993451150681324
0.037407700000045743,74.993449224914912
0.037407800000045746,74.993447299148499
0.037407900000045749,74.993445373382173
0.037408000000045752,74.993443447615874
0.037408100000045755,74.993441521849661
0.037408200000045758,74.993439596083476
0.037408300000045761,74.993437670317306
0.037408400000045763,74.993435744551263
0.037408500000045766,74.993433818785178
0.037408600000045769,74.993431893019192
0.037408700000045772,74.993429967253235
0.037408800000045775,74.993428041487391
0.037408900000045778,74.993426115721519
0.037409000000045781,74.993424189955732
0.037409100000045784,74.993422264189959
0.037409200000045786,74.993420338424272
0.037409300000045789,74.993418412658627
0.037409400000045792,74.99341648689304
0.037409500000045795,74.993414561127494
0.037409600000045798,74.993412635361949
0.037409700000045801,74.993410709596532
0.037409800000045804,74.993408783831114
0.037409900000045807,74.993406858065782
0.037410000000045809,74.99340493230045
0.037410100000045812,-49.742595510501445
0.037410200000045815,-49.744398654076136
0.037410300000045818,-49.746201106577409
0.037410400000045821,-49.748002637658104
0.037410500000045824,-49.749803247334164
0.037410600000045827,-49.751602935621605
0.03741070000004583,-49.753401702536415
0.037410800000045832,-49.755199548094566
0.037410900000045835,-49.756996472312117
0.037411000000045838,-49.758792475205098
0.037411100000045841,-49.760587556789552
0.037411200000045844,-49.76238171708156
0.037411300000045847,-49.764174956097193
0.03741140000004585,-49.765967273852546
0.037411500000045853,-49.76775867036374
0.037411600000045855,-49.769549145646877
0.037411700000045858,-49.771338699718136
0.037411800000045861,-49.773127332593667
0.037411900000045864,-49.774915044289592
0.037412000000045867,-49.77670183482217
0.03741210000004587,-49.778487704207535
0.037412200000045873,-49.780272652461932
0.037412300000045876,-49.782056679601567
0.037412400000045878,-49.783839785642719
0.037412500000045881,-49.785621970601603
0.037412600000045884,-49.787403234494533
0.037412700000045887,-49.789183577337774
0.03741280000004589,-49.790962999147617
0.037412900000045893,-49.792741499940369
0.037413000000045896,-49.794519079732382
0.037413100000045899,-49.796295738539982
0.037413200000045901,-49.79807147637954
0.037413300000045904,-49.799846293267422
0.037413400000045907,-49.801620189220017
0.03741350000004591,-49.803393164253734
0.037413600000045913,-49.805165218384985
0.037413700000045916,-49.806936351630227
0.037413800000045919,-49.808706564005881
0.037413900000045922,-49.810475855528423
0.037414000000045924,-49.812244226214325
0.037414100000045927,-49.814011676080064
0.03741420000004593,-49.815778205142131
0.037414300000045933,-49.817543813417082
0.037414400000045936,-49.819308500921444
0.037414500000045939,-49.821072267671738
0.037414600000045942,-49.822835113684562
0.037414700000045945,-49.824597038976449
0.037414800000045947,-49.826358043564035
0.03741490000004595,-49.828118127463938
0.037415000000045953,-49.829877290692728
0.037415100000045956,-49.831635533267082
0.037415200000045959,-49.833392855203591
0.037415300000045962,-49.835149256518982
0.037415400000045965,-49.836904737229922
0.037415500000045968,-49.838659297353075
0.03741560000004597,-49.840412936905189
0.037415700000045973,-49.842165655902967
0.037415800000045976,-49.843917454363144
0.037415900000045979,-49.845668332302495
0.037416000000045982,-49.847418289737746
0.037416100000045985,-49.849167326685702
0.037416200000045988,-49.850915443163153
0.037416300000045991,-49.852662639186917
0.037416400000045993,-49.854408914773828
0.037416500000045996,-49.856154269940696
0.037416600000045999,-49.857898704704397
0.037416700000046002,-49.859642219081785
0.037416800000046005,-49.861384813089735
0.037416900000046008,-49.863126486745166
0.037417000000046011,-49.864867240064982
0.037417100000046014,-49.866607073066106
0.037417200000046016,-49.868345985765487
0.037417300000046019,-49.87008397818007
0.037417400000046022,-49.871821050326865
0.037417500000046025,-49.87355720222282
